FWK_CODE_K	%ivk07_Wein	%ivk07_Ackerfutter	%ivk07_Flaechenstilllegung	%ivk07_Getreide	%ivk07_Gruenland	%ivk07_Hackfruechte	%ivk07_Huelsenfruechte	%ivk07_Klee	%ivk07_Mais	%ivk07_mehrjaehrige_Obst_und_Nutzpflanzen	%ivk07_Nutzpflanzen	%ivk07_Obst_und_Gemuese	%ivk07_Oelsaaten	%ivk07_Pflanzenzucht	%ivk07_sonstige_Flaechen	%ivk07_sonstige_Handelsgewaechse	%ivk07_Teichflaechen	%ivk07_mehrjaehrige_Graeser	%ivk07_unbekannt			%ivk13_Wein	%ivk13_Ackerfutter	%ivk13_Flaechenstilllegung	%ivk13_Getreide	%ivk13_Gruenland	%ivk13_Hackfruechte	%ivk13_Huelsenfruechte	%ivk13_Klee	%ivk13_Mais	%ivk13_mehrjaehrige_Graeser	%ivk13_mehrjaehrige_Obst_und_Nutzpflanzen	%ivk13_Nutzpflanzen	%ivk13_Obst_und_Gemuese	%ivk13_Oelsaaten	%ivk13_Pflanzenzucht	%ivk13_sonstige_Flaechen	%ivk13_sonstige_Handelsgewaechse	%ivk13_Teichflaechen	%ivk13_unbekannt	%Wohnbauflaeche	%TagebauGrubeSteinbruch	%SportFreizeitUndErholungsflaeche	%IndustrieUndGewerbeflaeche	%Halde	%Friedhof	%FlaecheGemischterNutzung	%FlaecheBesondererFunktionalerPraegung	%Bergbaubetrieb	%Wald	%UnlandVegetationsloseFlaeche	%Sumpf	%Moor	%Landwirtschaft	%Heide	%Gehoelz	%Weg	%Straﬂenverkehr	%Schiffsverkehr	%Platz	%Flugverkehr	%Bahnverkehr	% Flieﬂgewaesser	%Hafenbecken	% stehende_Gewaesser
IS040	0	73.16389944	27.10241441	213.3481788	561.3071116	16.42894108	3.868266465	19.88064417	70.625514	0	0	0.635228368	4.12290556	3.197119536	0.620222421	0.042172809	0	0	5.657381384			0	8.430812903	1.622837573	20.07511543	56.05993793	1.233359785	0.264360698	1.676220884	8.476409663	0.108621327	0.004245036	0	0.202608994	0.804763765	0.400929221	0.409566008	0	0	0.230210786	4.437344616	0.024603933	1.132963883	1.814535963	0.005499774	0.036616409	3.170184959	0.892170462	0	17.93110134	10.46491001	0.000729429	0.024667673	46.03664091	0	6.491224651	1.384399056	3.858504117	0	0.08850234	0	0.097126221	1.814753785	0	0.293520459
IS048	0	21.72894471	102.3531511	469.7207321	70.06803794	201.9185862	18.40958932	8.951588782	63.74806071	0	0.771106201	7.886880045	28.52597438	1.562245056	1.712257158	0.042318254	0	0	2.600528006			0	5.422504235	4.256529092	49.98551401	6.764712956	18.4416296	0.656033341	0.904647997	9.735946943	0.255171003	0.003376588	0.112026047	1.143770959	1.524386063	0.165210258	0.461206032	0.084318257	0	0.083016623	5.386006088	0.077097007	1.260589477	1.882359963	0	0.07565299	5.144136728	0.587137489	0	4.25694677	5.454221715	0	0.000798341	64.99410289	0	2.624335952	1.727410103	4.129270571	0.001636587	0.212234855	0	0.267392799	1.646097583	0	0.272572087
IS053	0	77.25423607	21.65969449	452.2131779	219.5983165	51.09100145	0	16.621643	136.497195	0	0	0.274446051	8.136180707	13.39333649	2.276462865	0	0	0	0.984309446			0	3.513237416	1.985397501	51.54512467	22.77291335	5.086075904	0	0.922839021	10.56019784	0	0	0	0.948811782	1.343416428	1.321986093	0	0	0	0	3.364714917	0	1.957796895	1.998278868	0	0.077081216	1.713547722	2.358852603	0	3.090385238	12.76379642	0	0	50.64760828	0	4.096221588	1.870819066	4.639839633	0	0.42382076	0	0.215541673	10.11088962	0	0.670805497
IS075	0	60.51228724	142.2486953	244.4795963	391.113828	73.15052827	0	22.92063858	57.98990753	0	0	0	0	0	0	0	0	0	7.584518755			0	6.193750628	11.97864198	23.29547156	40.19966684	7.880511896	1.308059137	1.056669074	8.087228884	0	0	0	0	0	0	0	0	0	0	1.791995053	0.091833456	0.739709513	0.276889631	0	0	1.553164444	0.10113851	0	10.38797709	9.539379862	0	0	58.25559587	0	6.465010146	1.62715147	2.319042876	0.111574702	0	0.460082775	0.263675646	3.616944211	0	2.398834745
NR_01	0	21.8257069	23.83955084	251.9565232	503.8149359	88.77072402	0	17.16569705	42.07494578	0	0	27.11372642	11.96967934	0	0	0	0	0	11.46851058			0	2.680200418	0.677748456	21.36940692	52.34183004	10.1283288	0	0.423227348	7.615676514	0.031455046	0	0	4.343731077	0.347442014	0.011234605	0	0	0	0.029718755	2.271731237	0	2.898108271	2.064575758	0	0.007672976	0.901785003	0.437520765	0	0.334597607	8.720744958	0	0	13.89457671	0	5.523695583	1.895082953	2.715788376	0.354421868	0.538156145	0	0.081016914	55.61744358	0.081447219	1.661634077
NR002	0	32.2463825	51.18472052	441.2338333	285.8275271	30.36695088	0	38.85098008	57.42095591	0	0	19.94158925	37.89944621	0	1.794824983	0.000410109	0	0	3.232379204			0.06090282	2.563202113	2.666967191	41.74952039	30.12218171	2.080245766	1.897592626	0.44568217	8.860686794	0	0	0	5.118500973	2.238984759	0.182714799	1.56592876	0	0	0.446889133	2.268920837	0.096414947	3.084881268	0.848228743	0.047979336	0.027330373	1.595492513	0.043442102	0	7.523682948	8.057152315	0	0	24.07821961	0	6.322877823	2.052544659	3.439064383	0.224450502	0.061047278	0	1.67598976	36.00539568	0.857828813	1.689056111
NR004	0	74.509953	44.76446366	484.6855964	241.7286652	18.26201126	3.867281066	24.54153828	67.56849732	0	0	0	35.99993257	0	0.085675634	0	0	0	3.986385651			0	11.83840886	0.813357084	42.05039665	23.78089422	0.452739556	0	0.391681542	17.79443684	0.144901656	0	0	0.046369967	1.477640028	0.29232479	0.54986473	0	0	0.366984081	3.42249456	1.08017478	0.470633658	4.310212478	0	0.131851113	3.730205735	0.203024291	0	14.39568282	9.696867459	0	0.12958756	48.20140644	0	4.086957888	1.913764709	4.440424028	0	0.069657889	0	2.340715112	1.08376345	0.139555201	0.153020834
NR006	0	130.1496104	41.00212994	351.1675817	305.7920229	0	0	7.113045157	24.60785092	0	0	0	140.1677589	0	0	0	0	0	0			0	19.87178484	2.347163014	34.4495789	30.5443302	3.218767487	0	0.312054686	7.750201463	0.63962002	0	0	0	0.863746428	0	0.002752962	0	0	0	6.159545772	0	0.794927313	0.756041439	0	0.12195288	2.694965936	0.09802177	0	18.33728096	3.136820318	0	0	52.00154445	0	9.018337484	1.29478487	4.13564385	0	0	0	0	1.307780756	0	0.142352203
NR361	0	4.653888875	94.54245704	494.0491212	87.81391568	20.66253392	0	9.349955415	142.9700081	0	0	0.305557766	145.652562	0	0	0	0	0	0			0	2.475807955	3.672272132	37.19859215	8.447800187	13.86904928	0	2.612412763	20.39099524	0	0	0	0	11.3330703	0	0	0	0	0	7.789724761	0	7.697670615	6.480854053	0	0	2.655500401	1.19328817	0	16.65531139	2.900717749	0	0	41.43455502	0	2.007593658	1.867179205	4.459409729	0.155859737	0.697223896	0	0.739333926	1.608619924	1.43866028	0.218497482
NR367	0	60.38961469	34.37900827	267.8005192	572.442484	0	4.917036571	23.09629084	10.64055645	0	0	0	17.41655973	0	0.41292446	0	0	0	8.505005761			0	7.03341492	1.344666952	24.58649136	61.12288103	0.156018582	1.151760338	2.00837358	0.523423571	0	0	0	0	1.675050946	0.229236205	0	0	0	0.168682505	2.732448253	0.01291673	0.582589051	0.426667269	0	0.007074095	3.045141563	0.051216006	0	22.10866945	5.149651178	8.75544E-06	0	55.04615384	0	3.79133739	1.854212475	3.278829031	0	0.014270857	0	0	1.410926311	0	0.487887744
NR368	0	24.77807967	125.5510095	530.1516909	65.24018082	148.528092	0.293816063	5.243918665	68.5703481	0.087724706	0	4.872984102	21.51256275	2.282987786	0.241785853	0	0	0	2.644819098			0	2.794668265	10.18175734	50.43216063	6.580663054	15.71290504	0	0.537030425	8.56116943	0	0.008894009	0	0.798652478	3.911843711	0.364284629	0.032374359	0	0	0.083596626	3.096039529	0	0.310195166	0.961664699	0	0.035407751	4.528093019	0.272317422	0	8.510479784	3.037268654	0	0	72.78521758	0	1.262800898	1.622748882	2.438640266	0	0.026513605	0	0.364510386	0.451580388	0	0.296521969
NR369	0	29.65564447	106.8244757	386.2573554	159.5310519	180.0373063	0	9.064665931	72.76179566	0	0	8.213571789	41.96188743	0.171986481	0.38169915	0	0	0	5.138559885			0	2.581939071	7.675676245	39.22160964	16.55034586	20.03003565	0.898899317	0.935831456	7.484324471	0.183893925	0.075918163	0	1.635329976	2.561960983	0.085224266	0.008040301	0	0	0.070970672	3.305028511	0	0.569275938	1.054463459	0	0.116454829	3.454750816	0.409025061	0	9.954952036	5.118907769	0.002656417	0	65.0488153	0	2.794835154	1.603478655	2.841332118	0	0.014562245	0	0.202900246	1.325549449	0	2.183011994
NR371	0	82.62581149	28.28426789	207.163343	550.1063509	2.249321194	17.07107581	36.83117469	10.06549295	0	0	0	15.70183655	0	0	0	47.831295	0	2.07003049			0	11.69359914	0.852587619	19.08518714	57.72670068	0	0	1.867407155	2.110970037	0.945715617	0	0	0	1.743859839	0	0.008041854	0	3.846189275	0.119741642	4.091485106	0	0.749709822	0.737210867	0	0.106048145	1.98346068	0.305853449	0	34.37188743	8.785064614	0	0.493780478	35.13627025	0.020000467	5.521236002	1.80495008	1.946732087	0	0.042336843	0	0	0.662019639	0	3.241954037
NR372	0	131.2461727	68.38284829	338.8400825	215.9071154	52.66958749	17.34544535	0	169.457525	0	0	2.781888576	3.369334692	0	0	0	0	0	0			0	6.0332145	1.864681298	33.72103225	19.68240173	4.513621415	0	0.164651202	30.80454854	0	0	0	2.226388866	0	0	0	0	0	0.989460201	2.455654106	0	1.819080535	0.197417877	0	0	1.402339618	0.058611241	0	2.073887092	5.071414144	0.181409036	0	73.87957661	0.151686956	2.330390422	2.706191104	2.754474358	0	0.030891665	0	0	3.897453558	0	0.989521677
NR376	0	53.35702593	77.12368857	460.2332901	40.51009811	250.6246698	0	6.775309699	68.46013983	0	0	10.44675216	16.07688253	0	3.950465658	0.408959109	0	0	12.03271857			0	3.434918036	5.540767469	49.42462204	3.29367878	21.9096404	0.220814968	0.544254436	13.0359475	0	0	0	0.663640922	1.120007369	0.013789105	0.054500797	0	0	0.743418182	5.04904727	0.679206881	2.278242068	3.947690594	0	0.185710599	3.321746848	0.759754577	0	5.074377197	5.042954595	0	0	60.51224427	0.013031814	3.519279583	1.70184814	3.818842304	0	0.187625615	0	0.096641947	0.357649903	0	3.454105799
NR378	0	21.98941559	36.2800308	207.9177423	561.43761	15.90562678	0	21.606686	132.8292908	0	0	0	0	0	0	0	0	0	2.033597745			0	3.319099685	1.897914609	16.5888163	56.60576284	2.83230345	0	0.942256012	17.10343449	0	0	0	0	0.236652701	0	0	0	0	0.473759917	2.844787023	0	0.080586142	0.541426383	0	0	3.573679126	0.317146399	0	26.49800201	7.027118081	0.108934448	0.048171716	35.2329104	0	7.937143429	2.188676252	3.321896819	0	0.368207158	0	0	5.084238494	0	4.827076118
NR379	0	51.83496695	178.4926042	440.4015484	110.3607646	133.6166815	5.038398672	5.892038376	57.71795693	0	0	4.809275964	7.072288488	0	0	0	0	0	4.76347592			0	5.719872481	10.03844185	46.7532251	9.333555491	17.22011279	0	1.156376264	6.797078982	0.706737815	0	0	1.700177892	0	0	0.559442427	0	0.014978897	0	0.485731086	0	0.169671405	0.008036581	0	0.012510263	1.636625928	0.033957033	0	18.24077826	4.180144226	0	0	67.76541666	0	2.884626653	1.875260364	0.772005958	0	0	0	0	1.209921541	0	0.725314038
